feature,horizon_ms,blocks,positive_blocks,positive_share,min_block,max_block,N,mean_signed_bps,avg_hit_rate,period,q
fair_accel_100ms,200,6,6,1.0,0.029875949007291888,0.06573793298387304,28391,0.04286432412136889,0.062202810749885526,WEEKEND12,0.8
fair_accel_100ms,500,6,6,1.0,0.03437690212447375,0.09860446028494699,28390,0.058661005496961835,0.09284959492779148,WEEKEND12,0.8
fair_accel_100ms,1000,6,6,1.0,0.04442473319486279,0.14496163571002094,28389,0.07950455669533014,0.13311493888477932,WEEKEND12,0.8
fair_accel_100ms,2000,6,6,1.0,0.06317725313023496,0.15989618849820958,18728,0.10091252293607643,0.19163818880820163,WEEKEND12,0.8
fair_accel_100ms,5000,6,6,1.0,0.09925002263547004,0.19634485470187277,10171,0.13860927620885805,0.29259659817127126,WEEKEND12,0.8
fair_accel_100ms,10000,6,6,1.0,0.13877290270577305,0.26277958208020485,6090,0.1837855159733419,0.3665024630541872,WEEKEND12,0.8
fair_accel_100ms,30000,6,6,1.0,0.18528154041070902,0.4269357767822084,2427,0.2826713864614478,0.4820766378244747,WEEKEND12,0.8
fair_gap_reversion,100,6,6,1.0,0.021923207032769572,0.07065525222008423,18912,0.03688324793599489,0.035162859560067684,WEEKEND12,0.8
fair_gap_reversion,200,6,6,1.0,0.027795658570335526,0.08344105928036694,18912,0.04269939273120516,0.04647842639593908,WEEKEND12,0.8
fair_gap_reversion,500,6,6,1.0,0.033957582056682006,0.11438965473465988,18911,0.05834427474519156,0.0732906773835334,WEEKEND12,0.8
fair_gap_reversion,1000,6,6,1.0,0.046738388917503024,0.1697039454477615,18910,0.08406152050614055,0.11554732945531465,WEEKEND12,0.8
fair_gap_reversion,2000,6,6,1.0,0.07855483273106102,0.2476302938946635,10647,0.14024894590287101,0.19291819291819293,WEEKEND12,0.8
fair_gap_reversion,5000,6,6,1.0,0.1547044977382551,0.2578428729489486,5386,0.21551792530658379,0.32565911622725585,WEEKEND12,0.8
fair_gap_reversion,10000,6,6,1.0,0.2210187295539108,0.3801520586284487,3370,0.2995563376882244,0.4264094955489614,WEEKEND12,0.8
fair_gap_reversion,30000,6,6,1.0,0.11204953200319746,0.4418408534500225,1641,0.3571008463045444,0.5246800731261426,WEEKEND12,0.8
leader_gap_1000ms,100,6,6,1.0,0.02294897962826599,0.05403707485113459,22784,0.034840339627141725,0.04551439606741573,WEEKEND12,0.8
leader_gap_1000ms,200,6,6,1.0,0.025846822268115105,0.0629029499049097,22784,0.03863431526673351,0.057496488764044944,WEEKEND12,0.8
leader_gap_1000ms,500,6,6,1.0,0.029746712077224215,0.09547841286882393,22784,0.04779877221853181,0.08413799157303371,WEEKEND12,0.8
leader_gap_1000ms,1000,6,6,1.0,0.035268600234745304,0.10468581218228058,22783,0.057793858707001926,0.12048457182987315,WEEKEND12,0.8
leader_gap_1000ms,2000,6,6,1.0,0.043136730617640645,0.12118874610872965,14798,0.07793518732144762,0.17698337613190973,WEEKEND12,0.8
leader_gap_1000ms,5000,6,6,1.0,0.0773534336543306,0.15566529728666004,8783,0.11068309119549216,0.2740521461915063,WEEKEND12,0.8
leader_gap_1000ms,10000,6,6,1.0,0.11057606773078853,0.25898153154646375,5489,0.1717004962397037,0.35070140280561124,WEEKEND12,0.8
leader_gap_1000ms,30000,6,6,1.0,0.043052099868874254,0.44995458036832714,2298,0.20717356659858993,0.4425587467362924,WEEKEND12,0.8
